CoilID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,Y
540,1096.7318156453043,264.42221888095384,228.13268708281907,658.4420214337932,678.4783027915228,664.9408395378317,558.2286722802571,555.7723931050167,480.35202283451,7.720589373274863,34.0,52.7941310811428,1145.9460246513802,590.1786890725986,2.279509470319166,19.144034743335915,1159.4605609502464,880.7514182511671,1253.4541810272897,518.7838036502575,692.4348564184048,639.509145400776,28.340376958542198,17.145891562923598,20.04377398873377,14.566782223029278,11.69423024774832,4.786961605463852,6.682611199906851,10.13874771947786,14.083531778619932,17.08113052155058,19.83635146015217,4196.0,15044817.0,3926.0,316.0,0.0,166.0,62.0,0.5004463109550199,0.0,0.2359232945468401,0.0371112843484068,26.234222340454917,0.0017901227616768,0.0361645367888188,0.0010408683884254,0.0618291272585027,0.0
527,1070.3486977665798,871.6706220252651,781.6455112117908,625.5459869157526,582.4093482617245,584.3639508504701,454.2142683100696,558.2650365873452,478.514215057898,4.409057428241911,32.0,51.65699028817035,489.57189663405,582.5464446787163,3.995921822931853,26.071311490547775,1173.8056026105758,877.3575441240978,1563.1404614414505,508.65931542586986,719.6553463043512,883.8927319095342,35.464496415838,25.618946702193444,20.02036512858161,13.56623257916818,10.025357452205226,4.50680009481789,5.619713449741316,7.832853072222598,10.667132046705577,13.160462692788816,14.026160610543934,3945.0,14813132.0,249.0,57.0,0.0,170.0,71.0,0.2591631384760322,0.0005096078768733,0.0337416294088793,0.0017851846693084,-43.07951876110581,0.0015362004586066,0.0374945176401081,0.0022107722483341,0.0220147932225606,0.0
363,1111.5711904253164,808.9122079317452,597.9928060268084,723.6337580534463,671.3132253310998,664.5109776059586,558.1104997199324,560.2107727904582,495.0997958238916,7.653641104860999,35.0,51.74395127768823,870.6660223803309,574.9334883068266,2.5948059756348463,20.81896693653485,1152.1199087136529,900.2841387449344,1255.0745353929328,671.6620289923857,773.7200087835956,677.8273974963532,27.69958392002618,16.639024784592852,20.514971598549305,13.447717686752007,12.050130565737872,4.598892368210468,6.845377776272516,10.166807432881686,13.938744227486904,16.37716286573774,19.99953478774256,4030.0,14541829.0,3451.0,825.0,0.0,165.0,62.0,0.8998554647272802,0.0074494647183288,0.3312684394055432,0.1742838094902676,24.037931250978858,0.0034098323605047,0.0551972594230061,0.0011131871541038,0.1188972087228736,0.0
1359,1093.7627634132166,574.311268337626,651.2644498126182,603.7208258465864,602.0337287097333,548.0515399163473,473.6934435100426,466.1522256835584,390.4897387511873,4.483853884892545,27.0,54.50424016379394,580.4625742441892,627.738068000602,4.2112760307708745,26.40673995963495,1169.931959102142,901.3372590721408,1524.5036233421813,678.7357314815871,694.0738971024634,689.7072893072464,37.01115415796675,20.286514560328985,18.39210976526449,13.860905715498722,10.28260878628188,4.559640391936807,6.058688536488894,8.00037945450493,10.786987501805877,13.309494847280323,14.578494277045154,60.0,14642860.0,3958.0,4024.0,260.0,170.0,62.0,0.7665499510104885,0.0,0.2228429282510319,0.0663595317713606,-16.85184031824896,0.0633493099020989,0.0405140583102938,0.0034957982123765,0.0745117415095789,0.0
1034,1093.8317150793036,540.7516314198341,521.5501478364911,746.7886737418839,659.8920784718471,619.2953165231083,546.7675569151503,551.6917249376938,494.5245804840184,9.974809632481993,28.0,46.07986449152451,1473.7306357567438,629.9481772604416,1.70532427033875,24.729666883907274,1167.0889224503574,889.3965303492993,1263.568393838098,666.0030572019753,645.4720741585787,529.9373062775846,27.234005578100646,18.719535513894115,20.01683317101051,14.5502024594371,10.860124020770138,4.753740719806018,8.480660036673022,13.464243751649576,18.0166046615366,20.616620157579217,20.157708845225763,198.0,0.0,0.0,0.0,0.0,159.0,57.0,0.6113041185681583,,0.3657881936105021,0.1663902767572472,13.446576869081944,0.001183641508822,0.0459765253917494,0.0302154425239362,0.0645844156185812,0.0
645,990.64700627172,823.1177767738527,690.4620593959581,734.3537844337773,676.9195036189232,666.0065288185981,544.8103053021148,567.332261547801,490.3486989919225,6.521712686016024,38.0,42.99005719757316,738.0867799588044,572.9877924885404,3.246425668579511,24.359216985272973,1166.7924986006096,886.4127282518164,1499.5719741828489,667.362555456825,799.8887849051138,542.094635461289,27.70959046703847,17.48333048803323,15.43154600070828,13.858536171785968,11.809004835885569,4.535731610228969,6.465408370732241,9.408454953790043,11.884423388159334,15.37756635620087,16.095857155213736,3994.0,12770558.0,4216.0,3904.0,3834.0,164.0,63.0,0.1580143323543826,0.0026852308364607,0.3354272886950142,0.2147855551840767,31.79709575376466,0.0006809774914721,0.043714109846097,0.0,0.0077606899600927,0.0
720,1039.9004394272442,307.94822263894616,305.5239348247485,719.0402330056808,665.1796205308646,663.6032030219495,549.9545016012845,554.6663875075984,486.6093632273962,6.788324936347213,36.0,47.49384704756438,828.1263525728806,608.0859631495788,3.0026433166210094,19.79850105486593,1171.304311556754,886.2833231702363,1282.85949041709,728.7035521728199,650.0575851142961,589.8195953468205,24.680245278618944,12.51965852558392,16.389936186021405,13.455612295572529,11.830222292491642,4.517975939019869,6.244751324607631,8.623438558885523,11.40883908806181,14.805027948875995,16.57193567512791,0.0,12705297.0,1163.0,1203.0,1393.0,164.0,67.0,0.1492010575370053,0.0083880768103863,0.3261012118830838,0.0450859689552391,32.11379085677854,0.000853834715448,0.0370020268766169,0.002832100508432,0.0119307789933724,0.0
184,1110.0538303730552,409.0939539735632,514.1352961030307,699.2514627125744,673.2008891408412,654.8363903952692,550.688806315274,564.4471785211006,493.52530815143473,11.203942301357252,35.0,50.43261340562943,1514.8338181363497,625.7006543713729,1.5988789761377578,26.757309768735208,1129.8811625727394,894.909442312506,1247.1371601504638,445.1631338862701,485.34773522966606,410.0771845807878,28.63265105127597,23.18499612366913,19.322035891204692,12.233147379205446,9.681268797246492,4.95951860227143,8.050158493356593,12.743328689353262,17.621222344004483,19.274327058793727,20.004084206620934,133.0,0.0,228.0,232.0,70.0,160.0,61.0,0.5679169919405443,0.0006362608381692,0.3046945442031341,0.1243954863635234,56.254264265250725,0.0016425851171572,0.02090807844411,0.0295385903830988,0.0865088695720324,0.0
36,1085.3311347654865,1049.5973948608776,708.0896644501847,604.1193702920623,608.8918559180177,557.1093100373668,487.56501637367086,456.0225155589293,413.76436139122313,4.307569858428129,33.0,55.384934145455375,501.00816298416174,553.7815685256425,5.187961532750787,20.433209881324263,1158.7426432874045,901.42395290931,1229.9553864062898,738.1033058913831,857.3351031105562,501.4972301604283,26.06738577373851,14.166443713651176,12.537002494861206,13.73645250942193,9.552663302859555,6.564485208278111,7.264158399998516,9.058277882779924,11.745186445329557,12.870251734332752,14.792807539581917,3835.0,14789827.0,3931.0,3944.0,3903.0,170.0,62.0,0.7585730918418008,0.0455686515201497,0.3485568508242984,0.0987598678364482,70.08598363038914,0.0027209200138169,0.0341307503243589,0.0039614568193754,0.1183550425212704,0.0
463,1063.691562307218,291.69902316924544,561.1445403216329,724.7444741875513,666.5247351811706,662.9114657561969,554.2243727056209,557.1167692648963,488.5810428086912,8.881813758560464,36.0,49.82889071648937,1009.4870354301202,648.9430727361914,2.3099782422565545,19.780402275105043,1156.766492558541,907.6819205358436,1277.1801657235585,579.4232393192214,667.7168488532503,244.86753348981543,23.806044158371545,15.592783849638268,13.117960828448696,12.54564314204739,8.876720041065827,4.44666836386232,6.749763352672043,10.111434812966984,14.282242698819813,16.779394315945172,19.998144326897776,142.0,14366722.0,0.0,0.0,0.0,162.0,67.0,0.1167646765029552,0.0021261001014522,0.2853298564146405,0.0792386660267494,2.6855268065151146,0.0030371876255899,0.0366653190050829,0.0008400861211111,0.0109334322520475,0.0
671,986.8138604920832,269.50018949735176,432.0384730545744,723.4449036500805,677.1220255195601,671.4680967315887,564.086365950767,555.1192340365546,472.74317604092016,6.962249368939129,36.0,41.532568928805965,893.8076690458747,616.8025935275024,2.7439989502690945,23.186246933852093,1144.4935971362274,888.86390670012,1415.864278861578,577.0379765570211,666.9882726858524,435.9545877796428,26.095766456296648,14.703305579960244,15.262818814917075,11.65293771061546,9.788894525786084,4.405319727066044,6.452574129679621,9.673745399195749,13.560235307569071,16.36437034078402,17.74568521785323,2798.0,13928787.0,3956.0,606.0,218.0,164.0,62.0,0.1926766819169202,0.0,0.3194339803171301,0.1139964561945097,40.02514631972041,0.0006785483737584,0.0603741082083266,0.0025707379005164,0.013144675614172,0.0
1301,1087.935890411802,644.5809019966641,577.0546422629856,733.8795344005298,664.8650919968416,614.5820146015797,547.9402025763502,555.6362794003144,488.7140774106512,5.059958286032213,31.0,54.93812284644989,657.8581405857717,599.1061832034751,3.438901776532901,20.189960911856264,1159.387390395883,890.2542593522589,1268.4300393864223,631.38308507195,860.9452210568384,759.2520359386128,28.25549873860113,13.814509770419791,11.766466646151011,12.759180945550726,8.508483112406791,4.4336426580233015,6.146326073533065,8.827126673135634,11.308503221390792,14.21170938401302,15.127674949464698,3488.0,10637045.0,2010.0,3828.0,985.0,167.0,63.0,0.6168130654215186,0.0095554553109057,0.3206662481441538,0.0255298166832512,9.203082544396333,0.0027593250270904,0.0573377719637061,0.003010652462761,0.1344209965465085,0.0
321,1079.1972106635958,581.3637646896364,515.7383735498621,606.4840334615689,610.9260638439109,562.599777788857,448.697900709434,558.6234620570618,487.7840205171773,4.70325287676882,35.0,45.31221387631294,550.0832340845974,603.5791501169309,3.829292879994561,22.7259667997372,1127.3041390112903,898.4917775253116,1256.9155848033631,402.41066300302174,784.8464362922956,706.6209165049238,28.44671058128457,14.62394245147482,11.200786000443134,14.798471053717709,11.52640074559976,6.6083535350037135,7.765281490562442,10.20609713341035,12.553896962467642,15.293138093039207,18.006235092115393,3962.0,15054818.0,3743.0,16.0,0.0,171.0,62.0,1.1537530162994103,0.0290095792232214,0.2637826115136146,0.0,37.31465091605926,0.0018044182401325,0.0468520441165339,0.0021306531187312,0.2036297590298735,0.0
864,1072.4444939558298,622.4323230150957,622.4181251246737,739.6912966884048,656.452361050369,616.4756445892166,545.5901831575751,529.7295810242565,496.9003636807273,10.528784634720632,32.0,47.81319161948655,1562.0874230019028,627.1684733156347,,23.64034336131788,1171.2736818459052,898.3476825740319,1283.487071963366,598.2624599160005,661.6839740451553,580.1141732755908,26.68759599570046,20.513483922156134,19.31015146934129,14.163649182796473,10.957420570789086,4.452353056560047,8.013125484358016,12.66567275486662,17.125354044741844,19.97572790749512,20.224922609799048,33.0,455681.0,32.0,0.0,0.0,161.0,57.0,0.588457739748674,0.0030830060630514,0.3427397467437316,0.1003726463560184,17.484045716176325,0.0015340912773789,0.0566186779303056,0.0283721171291556,0.0426491816586969,0.0
1683,997.9336191769544,896.0562910738502,430.5100185945349,614.8995335985043,629.0971346350309,568.6501088413166,478.77704205485895,442.4078696407143,399.68548253413024,1.9552544371177607,31.0,82.71619688075877,254.60053316645917,552.0637743159181,12.327318725165664,27.70044535564448,1167.7390966368864,889.5367415595001,1614.6961506097127,575.8249354274838,720.5891700467206,722.6103724106886,32.15589604186566,-0.7196392947016536,18.91191648359076,14.263970593881355,10.476127181686731,4.521006331262657,4.694604130175549,5.022197803948528,6.066900969681885,6.805888813975457,7.461370237429392,3140.0,14969613.0,3626.0,3850.0,3878.0,169.0,71.0,1.0954066787483083,0.0563205403939294,0.2738040381701156,0.2127566811216699,21.1935642935814,0.0020932744310893,0.0440869669570557,0.0,0.0829689254444584,0.0
42,1049.9459313236805,901.49169632311,557.8421564805781,731.292829849697,661.519493287165,645.9012917579454,552.545078563979,566.8102050750166,480.9193980276663,10.180676464411532,35.0,50.151425735834096,1278.8229506289877,627.8524449937698,1.6781847148455449,26.147124354356677,1157.1285572133024,894.8147480558584,1288.6195815393742,629.7733258892152,440.3568066470808,269.8639868434515,26.713072110143923,21.2270360052327,16.49798403320695,10.082053197521695,10.192213600368186,4.536094398479666,8.453844054221285,13.963445564578748,19.985209366455848,19.489017072187817,20.634137409488616,368.0,0.0,98.0,17.0,69.0,161.0,61.0,0.6148235543651411,0.0026105594976031,0.3447778360276569,0.1288140687489022,42.411392312942674,0.0005745230440407,0.0355167998358297,0.0282445395921007,0.0717648159507932,0.0
898,1094.26907522669,526.4228586694468,478.9320677252507,740.0713797953949,663.3020958932817,609.910716961997,545.8546518622894,531.111408629277,476.8901304581975,10.235178309796424,30.0,51.491539812727225,1472.240253405706,631.1989952687559,1.84455503253707,27.28115720284857,1155.7103783294465,890.4426086078296,1279.2905437417537,534.401267056019,571.3055423641757,579.6053306335448,30.884356737439894,21.42705218585745,21.284133893154056,13.566384303975118,10.355589752557574,4.616822776017023,8.13514225693672,12.876921270587037,18.65411105500929,20.9843803678794,20.07464823546905,132.0,304802.0,0.0,0.0,0.0,160.0,57.0,0.5316016200169946,0.0008210979177063,0.310401041711297,0.0583691114075824,4.386826700718796,0.0019259968802888,0.0496450244486591,0.0245751382063256,0.0782694610413954,0.0
1642,959.6218651730952,920.3122995690152,611.803898488935,603.3259543513304,597.7334958051787,574.7733138623336,456.577059546996,465.1872424278049,407.6579863581206,2.5839148662942883,28.0,90.67515765457745,334.11096325553035,550.0165008429003,5.858855208663412,32.81799513553492,1183.6633972473096,880.9507293829471,1585.9666718784863,572.0575874208369,719.6980281079298,917.4006875364609,34.51507893472798,25.149230804124738,22.31649009717124,16.395995069076125,12.737285848350345,4.5483248265246985,4.834432764370598,7.052196918473302,9.364353555511055,10.304208766445814,11.195143482455048,2986.0,15292233.0,3985.0,335.0,200.0,169.0,71.0,1.1137172018832968,0.0626373079487057,0.1943322621519249,0.0122319424487065,-10.85116582072952,0.0007817757364961,0.0508961585860364,0.0001677092192582,0.0596220573866768,0.0
1008,1098.5331437000434,468.0844122604026,519.322632880115,617.2744739129852,584.0812181044147,543.5736724202171,484.0878072698416,559.3553633167353,420.6750279647132,4.430062488227743,30.0,43.79245524218194,481.4913221819876,574.476269270542,3.846099371455008,17.133989987929137,1159.4865143485265,889.2896654519316,1291.6571780080833,598.1755907840658,670.420500923801,720.0523688198911,25.70965868164451,12.770187921378026,11.301089783167855,11.782907408366496,9.02719982602951,4.613274167602758,6.219036664018758,8.769331422485493,11.144256027816937,13.10381951666587,14.834175982972624,3997.0,15431789.0,1760.0,3438.0,805.0,170.0,58.0,0.7878042568876915,0.011055611901009,0.3163784985015569,0.0,16.52500504943137,0.001464060430845,0.0447362952698563,0.0018070216246905,0.0169604074659508,0.0
851,1078.618774667253,622.9727554148769,579.8976893027359,727.7397110678393,660.7695732435911,611.4339972237716,602.326596724895,536.9530691185627,496.42744265189634,9.969522519391772,30.0,51.73016808309272,1489.399924317587,627.6313508114773,,26.69040765724952,1163.0657012744966,890.4535255832255,1289.207573375434,502.8284579603535,697.4613933727924,556.4331981733586,27.907176910927063,21.247446615389784,22.38841130402672,14.87899432021219,10.118237374903543,4.514068175350432,8.285679997093249,13.147506990762144,18.29190298423472,19.867281999139607,19.990880671595423,374.0,632423.0,0.0,144.0,125.0,161.0,57.0,0.5709866295222814,0.0012024761870929,0.3511960098471711,0.1029354059372776,6.679213331106255,0.0012313517079707,0.048145786497917,0.0279531957852889,0.0683521243509984,0.0
374,1087.84416348061,632.6036907465325,610.4842537304796,712.0586945337025,663.9181725222943,666.732113429966,558.5621553159583,545.9033508161776,479.1100200109951,11.102384399652925,37.0,29.350662888517963,1509.848318797243,631.806082662903,1.674878900390474,25.363563817833324,1160.179912255535,891.1030909425069,1268.7897002219486,565.9414050126527,689.1265696021966,492.2732417356382,25.42428737222188,17.205473855987993,15.68438197661886,14.767677409184236,11.665825305182372,4.576531042031144,8.187745458539537,13.02779194260823,16.57788290063632,19.67746282386676,19.79628899940189,0.0,344793.0,337.0,7.0,136.0,159.0,62.0,0.5268675882043534,0.0009521115345834,0.3430761175837101,0.0813179737977001,22.494715457980035,0.0011310915829635,0.0443203587975649,0.0,0.0712843251330683,0.0
1648,1007.7104257164766,873.664150941875,432.2622240899413,620.8890922189771,588.505425789603,557.6772064653603,458.9725617508587,443.4158293341017,371.5282570172642,1.6637681307838026,30.0,63.78741899788577,239.53352186762584,552.1875818096493,11.896984904452164,27.950785773705963,1160.0477908708187,881.0919258048774,1595.467042827555,513.9401094515798,708.2935820157945,828.7727286863005,34.5786265457829,0.7683854917954696,18.803163095093534,15.668987152727638,11.08772637206675,4.47229117158804,4.941578269089585,4.9277360916756345,6.789631598768572,7.355742575290667,7.399162788256658,3067.0,15215460.0,3723.0,3929.0,3933.0,170.0,71.0,1.052292240174781,0.0601543869952482,0.2422964682147174,0.0337523604275167,-0.926134309265348,0.0017324198607539,0.0509853978487075,0.0009280037540891,0.0757536514125927,0.0
440,1014.7791834731815,668.2917457261664,654.7060885047933,608.2642122518865,648.9715936287444,538.0658981148641,449.066077657748,556.0432941955352,491.5251876440087,3.632351982362553,36.0,30.260427159518063,415.9808426062654,572.1238449801824,5.803212305049073,18.76668565729504,1168.1395262456929,888.107427136441,1548.2567194892397,612.778553529259,772.9931901629628,709.3451053680509,33.7486012996949,12.787220306750958,11.79514860617233,11.453782661759778,10.327174057580638,4.449451665590325,5.709118743074477,7.196553735312468,10.337632483006043,11.084630901963488,12.307060012944278,2735.0,15089481.0,4029.0,1879.0,0.0,170.0,62.0,1.0293216527669409,0.0188018342984983,0.2133538782156515,0.0056082593983355,22.13280870063152,0.00393592706292,0.0437382717505963,0.0008001647380294,0.0213802128046222,0.0
1069,1090.038298810938,699.5826482671448,480.6597730271978,732.0116113522749,663.315947887977,618.9717263409714,559.3733024360843,556.0747103331971,489.2450735700036,7.849618877886557,30.0,49.85005285208821,1148.6274406912596,634.7445485013221,1.943503567127285,23.199732969006693,1163.6156935824974,890.7431341234073,1281.0830487313854,590.4428496932895,828.3070849497267,808.1065242722041,30.689377024459752,16.524108705136605,15.70880456789848,12.819060470508129,11.840706118054031,4.489943090857765,7.505278998795051,11.197139967277634,15.866051797170789,19.128094913724517,20.188734090360665,3777.0,16735968.0,834.0,199.0,81.0,162.0,56.0,1.062596301960752,0.0001231499552479,0.3385991188755822,0.2739182623553534,4.056310698356505,0.0025087785576632,0.0551035283506178,0.0347530657649749,0.1445470787770454,0.0
1060,1115.717318947154,811.7432879643427,526.2033840930385,723.638982813399,662.0305805367747,610.7836424529249,541.9090362139731,551.7886547991525,492.03588968645226,8.421561731293252,31.0,48.70082699069823,1265.8483356290917,618.7023949060066,2.042551943876038,23.620833689780724,1161.0793783754134,890.7193452679413,1280.6992135796036,658.4047246146401,1029.826408731446,810.9981395215423,31.81878936590426,16.945375278709474,16.540469793318277,13.899018348704136,11.292879568992062,4.480095036496516,8.090962188762004,12.313594748453626,16.49063134346064,19.824356244262717,19.813659369260204,0.0,0.0,0.0,0.0,31.0,159.0,57.0,0.8058609806961408,0.0061548070497371,0.3801694504726122,0.2308264431511265,16.619348253102597,0.0007629991057116,0.0552384170378572,0.0003007340378397,0.1475186651988172,0.0
581,1091.3773067824627,282.0386629837352,491.2996072208792,738.2125212313455,676.0398446344134,667.4834483266638,558.8029483726054,565.0400701354457,486.82074809478047,10.645968859460408,35.0,53.13648751450832,1315.5824603115736,572.6474397807923,1.573570327292544,25.95586044872707,1134.6070830302986,875.99576665128,1251.23208898438,481.0970432055401,711.0023913598493,338.3644399133359,23.93411024489476,21.696262935998963,18.16188223690316,14.033715800964208,11.277358928248896,4.922935859951743,8.54277292575847,13.498721940358918,17.95544767265617,19.91570148318153,19.94281689836089,0.0,0.0,94.0,121.0,0.0,162.0,62.0,0.4949836530445037,0.0019492112377598,0.3252853049902677,0.1726550016037397,56.50373547728479,0.0019419484313706,0.0465914866954297,0.0006721318666261,0.0160046033769526,1.0
1432,857.681930834212,839.356559380929,576.1072370155866,611.7842343182615,587.2948258742399,555.0960972859143,467.28983612503663,462.0204966469023,400.99942250664986,3.2213637037142457,27.0,52.5651431216962,334.11829328115056,591.9494233615425,4.131751348524949,21.214994101494646,1151.4743533541316,899.5104929255937,1541.3767576365287,515.6548900100651,720.5264166263721,726.6412264966274,26.304634894261756,16.415560510938082,15.213355500668854,12.881625278010668,8.611719622955789,4.476035684744313,4.942948003500665,6.925027761497203,8.916176330034705,10.625977396679918,11.015763031036842,3907.0,14581089.0,1604.0,3796.0,266.0,171.0,62.0,0.5578972524117835,0.0027918057716069,0.2300554660143876,0.0045809400255815,-15.594008304721068,0.0083914293334203,0.0541945414391741,0.0011340429185299,0.0358061007389534,0.0
483,1074.0938047361954,350.3167749302282,339.74464638600955,737.986433631266,669.5253640152425,663.7773543418888,547.7383549862952,546.1006954979043,480.0907647108581,8.806118920699182,36.0,46.27169806101296,949.6499738746415,633.0647750924284,2.3456816416001582,22.474631889583957,1130.4787053309649,895.6946618643403,1256.9014363258077,511.4217259400078,554.8837344328085,446.1947696849296,27.202076990385294,16.414130705591685,14.27981544661862,11.50075502455256,9.329912942726814,4.457871206481273,7.127038054470293,10.750561489755116,15.02617766400472,19.604498565982954,20.311400554485257,4019.0,15136374.0,3273.0,339.0,0.0,161.0,62.0,0.5739700341555425,0.0004511371648786,0.3371089577317761,0.1428232707617876,86.83021214374651,0.0017630348261202,0.0380841601375941,0.0301152524302927,0.0501696566130284,0.0
1461,1088.2695244417523,707.9922680894035,693.9957360042308,612.9323168887668,578.7671177471847,540.7903907556995,489.8708811886787,467.35706600930223,394.3975057638304,3.971177445332174,31.0,46.97294006361947,454.9207827778732,574.5859726436938,5.279761320286493,19.62132214377602,1172.6026639923602,900.2951152350066,1528.0324777831158,735.638881631716,719.6249533371293,654.4947640297173,28.737771586456144,14.58730800689881,13.37859512693008,13.04886020653172,8.744160617568923,4.496141243339326,5.275410038971757,7.048744440931992,9.506218759059738,10.579167186202808,11.712595357435232,3962.0,14176477.0,3833.0,3971.0,662.0,170.0,62.0,0.774572271552537,0.0083574525669268,0.3357990537472029,0.0214907072330864,10.179779358861156,0.0015199705769861,0.0482253006317115,0.0006703844330828,0.022140826290636,0.0
716,1088.198764885305,394.7940953412415,496.7543207975736,676.4011859586582,669.2346926746675,659.4418242613764,548.8226353270448,554.4105932726732,486.1248871275974,6.270789898219472,36.0,47.87717171579728,812.5976720379135,598.4274423354457,2.700057149986134,19.37092233311965,1171.9135362138184,886.6077173700849,1277.0928299207562,638.6272309874117,682.7016282817851,536.5533260102396,24.737988669145235,12.74757412611388,15.469837940251184,14.443660649239243,10.882230744494972,4.507492104194295,6.142838097985951,9.327156022898109,11.48882455137956,15.437193385781857,15.97973332157039,2742.0,13307314.0,3968.0,3303.0,938.0,165.0,67.0,0.1780599896818714,0.0,0.3330008877962173,0.1860770054460495,33.842331059160806,0.0007255683496245,0.0434846298964193,0.0,0.0124847018830727,0.0
1131,945.7297708470836,591.9769418440337,685.5078625062982,595.0289848720633,581.8436943733745,548.7324910584844,476.2647802155337,470.0663227341648,413.4512583499179,3.498234208048603,27.0,64.45713951978072,373.0912175935215,576.3562482131481,3.191247886915232,16.580523735846217,1203.7948880100855,890.7320259571129,1533.9485762187203,708.3701971064086,644.6527021987783,415.5098870669384,24.330791382629155,12.456860097645356,10.33712200180652,10.217631594125487,7.1693681837965375,4.423803862571249,5.452426680683175,7.171625376158997,9.91095036231885,10.714285692177912,11.416653099974774,3992.0,15809765.0,3695.0,3894.0,34.0,169.0,57.0,0.3617605249583673,0.0026161382326444,0.1843491959311837,0.006370552027204,-23.33708697272111,0.0012775370629976,0.0563349920411408,0.0,0.0188180709567988,0.0
272,977.0014491985844,324.3633887830053,417.0338298022151,723.9015714508829,670.5514553029494,656.4640084618682,556.0766652678348,562.437735614424,492.7298021036266,7.769906989437759,38.0,51.02579816916808,1047.3123556821504,647.1627854233757,2.4871448929826507,21.895119096042777,1165.248768725377,889.6285440732156,1265.531605708541,489.4638256949692,632.1476225520945,336.7797768163398,24.206438089813776,14.878926660537742,11.44790775661064,13.143781418096314,10.4815468068779,4.5112217725048405,6.754083114233537,10.343323656224856,14.259040212628776,16.937236039418348,20.372800752757637,3753.0,15947877.0,3925.0,87.0,72.0,159.0,67.0,0.2463126195460938,0.0027855461220745,0.3030134213998809,0.0746963038040308,1.8850873557714087,5.879712436586274e-05,0.0440075510158934,0.0023154284994756,0.0103290141772925,0.0
1503,966.9747018829248,522.7544057279827,704.3077270110864,605.3110589508807,592.6952634106207,535.8994150986874,461.4602776163823,476.9117767231102,371.05313577697945,3.499398553830763,30.0,57.04657548406507,339.2484467632867,559.8274053863588,5.485043240840135,23.205349433049488,1145.211074692457,879.9671559010619,1618.219635829376,802.5135483845545,708.4393747073801,640.1772263704777,35.27887418747608,19.78975791879288,18.40111273754224,14.466765719552068,10.921127208561591,4.569196558126495,5.392475363179592,7.325428373923369,9.568908921889122,10.873460237234951,11.163544939623986,3485.0,14836842.0,3908.0,3987.0,1921.0,169.0,61.0,1.0878948151933483,0.0547134171831883,0.2342039657223645,0.0554013437839511,4.04617352885404,0.0006955164754278,0.0417237207032495,0.0042334741053809,0.0603177244963043,0.0
955,1053.2567749925065,398.4568767644312,438.0325907654809,725.2752189230848,750.2982807376812,705.3738083526819,586.8222494418096,538.9728296573392,469.2540262935509,5.589763301091735,30.0,54.75542314640039,716.4168611059126,583.3452574698256,2.789421886790484,20.94322546068937,1143.6387044775977,879.6719942785352,1268.954178356799,513.7965881668324,724.5257630851675,707.0236119185289,26.737444013283508,16.351187562043876,16.052923915744014,13.456207752091304,9.57920129213666,4.561005819931747,6.991075132291534,10.180494678545603,12.566450575020932,15.68238662891314,17.723790241773735,4124.0,14231968.0,3818.0,359.0,0.0,163.0,56.0,0.3179931260537457,0.0,0.1540819538549426,0.009092276304451,-8.352632268530364,0.0024812183116437,0.0475467955553839,0.0,0.0221280085543405,0.0
817,1112.7962330389764,828.9805685205374,390.5100077840148,735.2640525736214,664.1717112341177,608.5422818220435,547.9520745628733,524.8545257857013,482.6524865736038,9.93643962128347,29.0,49.56037856911892,1575.3997462782354,630.3667789709739,,25.30992197224556,1149.8744822146682,880.6972923293445,1262.7935991573672,653.9021635903903,679.0223604927437,555.7114982216891,30.29748595693692,18.623351129470347,20.486698411937837,14.44339310179421,11.651775232870811,4.703745005179104,8.371531783232733,13.063461455777167,17.446153701164388,19.815915009716345,20.3166306356319,10.0,0.0,0.0,178.0,40.0,161.0,57.0,0.5556985561931752,0.000445063085851,0.3186542745003877,0.1025921737323726,7.934943656601461,0.0,0.0526085956977215,0.0,0.0650560922335985,0.0
327,1090.1096263318173,1091.3132034290445,1026.9157782727625,726.5133685017935,740.7850953234961,738.5023027418738,609.2054713922278,544.8264012616435,493.5405026211,5.694245134880466,34.0,53.86041856595183,684.1175421432796,549.8784856394755,3.051539249737143,32.20700056549267,1174.3481508631437,896.4046216005447,1239.6552738157047,583.2469032590736,729.4878393050207,548.9792213824121,33.588510403082985,26.741302058683832,21.02207801343482,15.08984652136466,12.294018987516765,6.5106495119685786,8.24578681297738,11.333569497521973,15.369554513351266,17.91355580931693,19.59143944124869,3955.0,15013902.0,3157.0,3765.0,39.0,166.0,67.0,0.8312734110623103,0.0499989961013656,0.145301683194563,0.0127107721640261,23.1929881121304,0.0015168069967754,0.0529306508928755,0.0013993581960707,0.1176563030016429,0.0
